,area,title,community,position,tax,total_price,unit_price,hhid,link,hourseType,hourseSize,direction,fitment,level,buildTime
101,浦东,新上房源近期必卖业主诚心出售有钥匙随时看房,恒大小区,世博,房本满五年,349.0,53701.0,107109822199,https://sh.lianjia.com/ershoufang/107109822199.html,2室1厅,64.99,南,毛坯,中楼层(共6层),1996年
102,浦东,精装1改2户型房子地铁300米华夏西校初房龄新,晴川佳苑,川沙,房本满五年,289.0,52470.0,107109783805,https://sh.lianjia.com/ershoufang/107109783805.html,2室1厅,55.08,南,精装,中楼层(共6层),2011年
103,浦东,带50平大院子+精装商品房+满五为一+上师大+本周必卖,临港海滨国际花园,临港新城,房本满五年,147.0,17266.0,107109072346,https://sh.lianjia.com/ershoufang/107109072346.html,2室2厅,85.14,南 北,精装,低楼层(共7层),2011年
104,浦东,内环、’地铁双南两房，精装修，拎包入住，单价低,栖山路470弄,洋泾,房本满五年,309.0,49904.0,107109644723,https://sh.lianjia.com/ershoufang/107109644723.html,2室1厅,61.92,南,精装,高楼层(共6层),1995年
105,浦东,精装修 拎包入住  随时看房  有钥匙  诚心出售,东沟三村,高行,,200.0,34978.0,107109842191,https://sh.lianjia.com/ershoufang/107109842191.html,2室1厅,57.18,南,精装,高楼层(共6层),1994年
106,浦东,大学城的精装一房 配套成熟 交通便利 可居住可出租,科教园区大学城生活区,惠南,,72.0,14855.0,107109647173,https://sh.lianjia.com/ershoufang/107109647173.html,1室1厅,48.47,西南,精装,中楼层(共5层),2001年
107,浦东,劲爆好房：楼层好，紧俏一房，小户型的经典作品,丽都成品,金桥,房本满五年,328.0,62133.0,107108979060,https://sh.lianjia.com/ershoufang/107108979060.html,1室1厅,52.79,南,精装,低楼层(共18层),2005年
108,浦东,博二中间楼层精装修两房配套成熟。,柳博小区(博二小区),金桥,房本满五年,295.0,49061.0,107107998710,https://sh.lianjia.com/ershoufang/107107998710.html,2室1厅,60.13,南,精装,中楼层(共6层),1995年
109,浦东,丽都成品板楼！！！电梯大一房楼层好不靠路,丽都成品,金桥,房本满五年,466.0,69876.0,107109369331,https://sh.lianjia.com/ershoufang/107109369331.html,1室1厅,66.69,南,简装,中楼层(共17层),2005年
110,浦东,一梯两户南北通。采光充足。配套实施齐全，交通便利。,高行绿洲(五期),高行,房本满五年,218.0,40453.0,107107756904,https://sh.lianjia.com/ershoufang/107107756904.html,1室1厅,53.89,南,简装,低楼层(共14层),2010年
111,浦东,位置好，看房子提前联系一下就可以看。,德圣苑,北蔡,,350.0,59963.0,107109760837,https://sh.lianjia.com/ershoufang/107109760837.html,1室1厅,58.37,南,简装,中楼层(共17层),2012年
112,浦东,全新精装满两年，税费各付，中间楼层原始双南改南北通,都市庭院,世博,,629.0,71098.0,107109289303,https://sh.lianjia.com/ershoufang/107109289303.html,2室2厅,88.47,南,精装,低楼层(共6层),1999年
113,浦东,五品之首 中间位置 附带3年婚装+30平阁楼 只此一套,品华苑,三林,,339.0,49831.0,107108990108,https://sh.lianjia.com/ershoufang/107108990108.html,2室1厅,68.03,南 北,精装,高楼层(共5层),1999年
114,浦东,满五年房东一套，户型好楼层好，随时看房,中芯花园18弄,张江,房本满五年,750.0,61826.0,107109802954,https://sh.lianjia.com/ershoufang/107109802954.html,3室2厅,121.31,南,简装,中楼层(共6层),2000年
115,浦东,⭐⭐⭐⭐⭐Look this满五年V1.豪精装修，阁楼已做好,东方滨港园,杨思前滩,房本满五年,816.0,72335.0,107108087537,https://sh.lianjia.com/ershoufang/107108087537.html,4室3厅,112.81,南,精装,高楼层(共6层),2005年
116,浦东,临港主城 朗诗高品质住宅 非一楼 采光通风好 近期必卖,朗诗里程,临港新城,房本满五年,160.0,18425.0,107109821270,https://sh.lianjia.com/ershoufang/107109821270.html,3室2厅,86.84,南,精装,低楼层(共15层),2017年
117,浦东,中间楼层+方便看房+近11/18地铁站,绿地御桥苑,御桥,,500.0,73899.0,107109151876,https://sh.lianjia.com/ershoufang/107109151876.html,2室1厅,67.66,南 北,简装,中楼层(共6层),2003年
